county,precinct,office,district,candidate,party,early_voting,election_day,absentee,votes
Cortland,Preble,State Assembly,131,Write-ins,,0,3,0,3
Cortland,Scott,State Assembly,131,Write-ins,,0,0,0,0
Cortland,Homer-1,State Assembly,131,Write-ins,,0,2,0,2
Cortland,Homer-2,State Assembly,131,Write-ins,,0,3,0,3
Cortland,Homer-3,State Assembly,131,Write-ins,,0,1,1,2
Cortland,Homer-4,State Assembly,131,Write-ins,,3,2,1,6
Cortland,Homer-5,State Assembly,131,Write-ins,,3,5,1,9
Cortland,Marathon-1,State Assembly,131,Write-ins,,1,3,0,4
Cortland,Marathon-2,State Assembly,131,Write-ins,,0,1,0,1
Cortland,Cuyler,State Assembly,131,Write-ins,,0,2,2,4
Cortland,Solon,State Assembly,131,Write-ins,,2,2,1,5
Cortland,Truxton,State Assembly,131,Write-ins,,0,2,1,3
Cortland,Cincinnatus,State Assembly,131,Write-ins,,0,1,1,2
Cortland,Freetown,State Assembly,131,Write-ins,,1,0,0,1
Cortland,Taylor,State Assembly,131,Write-ins,,0,0,0,0
Cortland,Willet,State Assembly,131,Write-ins,,0,0,0,0
Cortland,Preble,State Assembly,131,Voids,,0,0,0,0
Cortland,Scott,State Assembly,131,Voids,,0,0,0,0
Cortland,Homer-1,State Assembly,131,Voids,,0,0,0,0
Cortland,Homer-2,State Assembly,131,Voids,,0,0,0,0
Cortland,Homer-3,State Assembly,131,Voids,,0,0,0,0
Cortland,Homer-4,State Assembly,131,Voids,,0,0,0,0
Cortland,Homer-5,State Assembly,131,Voids,,0,0,0,0
Cortland,Marathon-1,State Assembly,131,Voids,,0,0,0,0
Cortland,Marathon-2,State Assembly,131,Voids,,0,0,0,0
Cortland,Cuyler,State Assembly,131,Voids,,0,0,0,0
Cortland,Solon,State Assembly,131,Voids,,0,0,0,0
Cortland,Truxton,State Assembly,131,Voids,,0,0,0,0
Cortland,Cincinnatus,State Assembly,131,Voids,,0,0,0,0
Cortland,Freetown,State Assembly,131,Voids,,0,0,0,0
Cortland,Taylor,State Assembly,131,Voids,,0,0,0,0
Cortland,Willet,State Assembly,131,Voids,,0,0,0,0
Cortland,Preble,State Assembly,131,Blanks,,26,149,29,204
Cortland,Scott,State Assembly,131,Blanks,,12,97,13,122
Cortland,Homer-1,State Assembly,131,Blanks,,11,43,4,58
Cortland,Homer-2,State Assembly,131,Blanks,,63,124,16,203
Cortland,Homer-3,State Assembly,131,Blanks,,58,139,32,229
Cortland,Homer-4,State Assembly,131,Blanks,,51,119,16,186
Cortland,Homer-5,State Assembly,131,Blanks,,66,188,29,283
Cortland,Marathon-1,State Assembly,131,Blanks,,10,79,9,98
Cortland,Marathon-2,State Assembly,131,Blanks,,10,75,6,91
Cortland,Cuyler,State Assembly,131,Blanks,,1,43,4,48
Cortland,Solon,State Assembly,131,Blanks,,14,65,14,93
Cortland,Truxton,State Assembly,131,Blanks,,14,96,3,113
Cortland,Cincinnatus,State Assembly,131,Blanks,,5,61,4,70
Cortland,Freetown,State Assembly,131,Blanks,,10,52,4,66
Cortland,Taylor,State Assembly,131,Blanks,,0,43,3,46
Cortland,Willet,State Assembly,131,Blanks,,6,59,7,72
